,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
719,Aurora,2015-12-01,951.1647347409564,14411.202162162162,14431.477837837838,4609.158471423741,0.015411638296567476,296.45990459735583,5.735535841721755,15.849604407161786,121.6090902705576
720,Aurora,2016-01-01,27.29881519642311,14546.183783783785,14409.774054054054,4677.986066959757,0.014451131224632263,295.67865459735583,4.937441899226262,15.849604407161786,121.6090902705576
721,Aurora,2016-02-01,6.454356245481625,14611.323243243245,14323.114594594597,4782.171660466689,0.013713238330987785,295.10535606971155,5.648223876953125,15.849604407161786,121.6090902705576
722,Aurora,2016-03-01,2.0727642984845893,14657.36,14438.757837837837,4832.8116334122415,0.014789739480385412,296.39813701923083,4.53913321861854,15.849604407161786,121.6090902705576
723,Aurora,2016-04-01,5.098003403176195,14765.927567567569,14479.529729729731,5680.5616503212705,0.015790464786382817,298.18691781850964,4.211037269005408,15.849604407161786,121.6090902705576
724,Aurora,2016-05-01,144.98823144372838,14047.190270270272,14481.12108108108,4935.367467027392,0.01681907933491927,298.82431265024036,3.6456295893742485,15.849604407161786,121.6090902705576
725,Aurora,2016-06-01,291.17313447157636,14105.76,14513.53945945946,5108.367128846804,0.01705831862412966,299.00717397836536,3.2026681166428785,15.849604407161786,121.6090902705576
726,Aurora,2016-07-01,228.44422924246356,14669.60864864865,14507.353513513513,5171.134528238079,0.01677064712230976,298.6158916766827,2.9370797964242787,15.849604407161786,121.6090902705576
727,Aurora,2016-08-01,223.92309142860512,14666.22054054054,11101.66702702703,4696.522150828542,0.017426195052953862,298.33246319110583,4.3609161376953125,15.849604407161786,121.6090902705576
728,Aurora,2016-09-01,158.2918453514934,14296.969729729732,13638.20972972973,4376.788637132227,0.0170135498046875,298.29274338942315,3.4672229473407454,15.849604407161786,121.6090902705576
729,Aurora,2016-10-01,980.2835195865124,14430.971891891892,14448.136216216215,4275.1366925938455,0.01708550865833576,297.64633413461536,4.794889596792368,15.849604407161786,121.6090902705576
730,Aurora,2016-11-01,355.8703129047599,14392.205405405406,14349.964324324324,4206.3269529928975,0.015946195675776556,296.96245868389417,5.958341158353366,15.849604407161786,121.6090902705576
731,Aurora,2016-12-01,296.38118920745126,13225.022702702705,14374.637837837838,4470.353466351032,0.016006688659007732,296.428955078125,6.4568974421574525,15.849604407161786,121.6090902705576
732,Aurora,2017-01-01,174.92858313962532,14470.745945945944,13934.016216216216,3638.157051065269,0.013992886130626384,295.03350360576917,6.7436359112079325,15.849604407161786,121.6090902705576
733,Aurora,2017-02-01,134.7432087289456,14532.425945945944,13273.425945945944,5116.234562056137,0.013509407639503479,294.4679424579327,6.0875079815204325,15.849604407161786,121.6090902705576
734,Aurora,2017-03-01,51.15840745570425,14693.057297297295,14358.262702702705,4934.882110246872,0.014250889420509337,295.67379056490387,4.862771254319411,15.849604407161786,121.6090902705576
735,Aurora,2017-04-01,52.81610742852522,14715.85297297297,14425.052972972971,4580.6977341900565,0.01539574907376216,297.29323167067315,4.101951599121094,15.849604407161786,121.6090902705576
736,Aurora,2017-05-01,445.1658842249845,14351.926486486487,14456.082162162164,4949.47690226581,0.017041128415327806,298.7227877103365,3.4383638822115383,15.849604407161786,121.6090902705576
737,Aurora,2017-06-01,300.1156280825201,14753.383783783784,14502.753513513513,5456.275955360163,0.017116311651009783,299.01109900841345,3.3473616379957933,15.849604407161786,121.6090902705576
738,Aurora,2017-07-01,484.07153453326856,11464.934054054054,4651.472972972973,4401.176868447751,0.016971268332921542,298.04079026442315,3.8546999417818513,15.849604407161786,121.6090902705576
739,Aurora,2017-08-01,450.090899600719,14600.072432432431,14492.658378378379,4527.595806560704,0.017213248289548434,298.609375,3.512099045973557,15.849604407161786,121.6090902705576
740,Aurora,2017-09-01,336.1672166807648,14680.842162162164,14507.644324324323,4705.256408522151,0.017241294567401592,298.48309795673083,3.4720852191631613,15.849604407161786,121.6090902705576
741,Aurora,2017-10-01,349.29026676990236,12617.564324324323,14456.900540540539,3864.4044639837675,0.01676074358133169,297.73227163461536,4.6568603515625,15.849604407161786,121.6090902705576
742,Aurora,2017-11-01,605.020264036846,13405.206486486486,14328.203243243242,4774.923774095367,0.016875624656677246,297.28797325721155,5.857059185321513,15.849604407161786,121.6090902705576
743,Aurora,2017-12-01,364.2036455808423,13345.722162162163,11434.004324324324,2540.4350355089623,0.01538801078612988,295.91237229567315,7.117037259615384,15.849604407161786,121.6090902705576
744,Aurora,2018-01-01,287.79566061346287,13654.74918918919,14211.123243243244,4724.660940142036,0.014592475616014918,295.2557842548077,6.087223346416768,15.849604407161786,121.6090902705576
745,Aurora,2018-02-01,36.693846064977926,14595.209729729731,14368.535135135136,5588.678796077104,0.014423753206546491,295.5100473257212,5.2191596397986775,15.849604407161786,121.6090902705576
746,Aurora,2018-03-01,8.679357967231995,14667.016216216216,14401.838918918918,4997.160906323977,0.013865262269973757,295.84532752403845,5.0979802058293275,15.849604407161786,121.6090902705576
747,Aurora,2018-04-01,12.346566746047197,14452.22054054054,14444.892972972972,5388.052756171795,0.015209475388893712,297.22423377403845,4.5503962590144225,15.849604407161786,121.6090902705576
748,Aurora,2018-05-01,69.69291158436009,14625.006486486487,14478.374054054055,5130.906188704768,0.016477857644741353,298.78754131610583,3.5872133695162263,15.849604407161786,121.6090902705576
749,Aurora,2018-06-01,210.5346796853611,13554.758918918918,14433.383783783784,4654.188975312817,0.017175912857055664,298.5699932391827,4.159788865309495,15.849604407161786,121.6090902705576
