adm_level,date,NASA_FLDAS_NOAH01_C_GL_M_V001_Tair_f_tavg,.DS_Store,MODIS_006_MYD13A1_EVI,JAXA_GPM_L3_GSMaP_v6_reanalysis_hourlyPrecipRate,JAXA_GPM_L3_GSMaP_v6_operational_hourlyPrecipRate,MODIS_006_MOD11A1_LST_Day_1km,NASA_FLDAS_NOAH01_C_GL_M_V001_Wind_f_tavg,NASA_FLDAS_NOAH01_C_GL_M_V001_Qair_f_tavg,MODIS_006_MOD11A1_LST_Night_1km
Camiguin,2013-02-01,296.9571838378906,,5805.25,328.4282269626856,,14891.0,7.242861270904541,0.015864895656704903,14765.0
Camiguin,2013-03-01,297.2925109863281,,5927.75,35.09977891668677,,15004.0,5.889190196990967,0.01541875209659338,14760.0
Camiguin,2013-04-01,298.1996765136719,,6071.0,132.91302393656224,,15020.0,4.755680561065674,0.016023997217416763,14807.5
Camiguin,2013-05-01,298.85003662109375,,5937.25,162.3785618543625,,15064.0,3.1508915424346924,0.016052378341555595,14792.0
Camiguin,2013-06-01,298.08441162109375,,5854.25,303.29179060366005,,15063.0,3.176182270050049,0.016051603481173515,0.0
Camiguin,2013-07-01,297.7160949707031,,6204.0,194.24004323687404,,15000.0,3.344558000564575,0.01579269766807556,14810.0
Camiguin,2013-08-01,297.8064270019531,,5988.75,326.5414394279942,,14945.5,4.096982002258301,0.01538991741836071,14744.0
Camiguin,2013-09-01,298.22833251953125,,4526.5,41.37981648184359,,,4.58181095123291,0.01573917828500271,
Camiguin,2013-10-01,297.6286926269531,,5300.75,96.51462098583579,,15002.0,5.089766502380371,0.01590876653790474,14794.0
Camiguin,2013-11-01,297.6546936035156,,5784.75,276.1923050964251,,14980.0,5.827893257141113,0.01617802493274212,14778.0
Camiguin,2013-12-01,297.7805480957031,,5356.0,80.64757465571165,,14958.0,5.575815677642822,0.016421856358647346,14805.0
Camiguin,2014-01-01,296.1529235839844,,3411.25,752.2471174355596,,14913.5,8.164366722106934,0.015434681437909603,
Camiguin,2014-02-01,296.3977355957031,,5267.0,36.93113074824214,,,6.522032260894775,0.014742059633135796,
Camiguin,2014-03-01,296.8941345214844,,5655.5,,210.96657940000296,14952.0,6.435342311859131,0.015588118694722652,
Camiguin,2014-04-01,297.70697021484375,,5465.5,,94.66830642335117,15006.0,4.467426776885986,0.016115259379148483,14814.0
Camiguin,2014-05-01,298.9231262207031,,5494.25,,52.94143604207784,15054.0,3.8539059162139893,0.01662132516503334,14819.0
Camiguin,2014-06-01,298.57440185546875,,5837.25,,207.61607114877552,14992.0,3.079503297805786,0.01645742543041706,14802.0
Camiguin,2014-07-01,297.9174499511719,,5397.0,,286.4079338526353,15039.0,5.691975116729736,0.015905508771538734,14812.0
Camiguin,2014-08-01,297.83856201171875,,5796.5,,107.21056171972305,14997.0,2.90061092376709,0.01592809148132801,14786.0
Camiguin,2014-09-01,297.74908447265625,,5518.5,,357.2457115929574,14915.0,4.248767375946045,0.01577846147119999,0.0
Camiguin,2014-10-01,297.9735107421875,,5857.0,,202.3304019663483,14940.5,4.573583126068115,0.016122054308652878,14760.0
Camiguin,2014-11-01,297.9352111816406,,5325.75,,398.9192419378087,14944.5,4.754730224609375,0.01634344272315502,14733.0
Camiguin,2014-12-01,297.3116455078125,,5504.25,,828.6265563108027,14958.0,6.221444129943848,0.016495300456881523,14774.0
Camiguin,2015-01-01,296.56683349609375,,5187.0,,419.93742081709206,14959.0,6.300808429718018,0.015784362331032753,14705.0
Camiguin,2015-02-01,296.2339782714844,,5360.0,,86.58797623589635,14888.5,6.768918037414551,0.014272129163146019,14699.0
Camiguin,2015-03-01,296.6377258300781,,5891.75,,0.7423448972404003,14980.0,6.339529514312744,0.014201407320797443,14759.0
Camiguin,2015-04-01,297.7120361328125,,5273.0,,9.126441542059183,15019.5,5.338796138763428,0.01546848937869072,14775.5
Camiguin,2015-05-01,298.7027587890625,,5219.5,,8.384156769141555,15063.5,3.064602851867676,0.015619145706295967,14830.5
Camiguin,2015-06-01,298.1016540527344,,4398.0,,431.9765669852495,15022.0,2.916002035140991,0.015885507687926292,0.0
Camiguin,2015-07-01,298.2254333496094,,5661.0,,127.88998718187213,15076.0,3.7583954334259033,0.015982452780008316,0.0
Camiguin,2015-08-01,298.2577819824219,,5727.5,,83.7850162545219,15010.0,4.16290283203125,0.01596587896347046,14799.0
Camiguin,2015-09-01,297.81549072265625,,5876.5,,138.3458152199164,14921.0,4.131714344024658,0.01615986041724682,14536.0
Camiguin,2015-10-01,298.4638366699219,,5891.25,,37.9724575728178,15001.0,4.363584995269775,0.01603725366294384,14816.0
Camiguin,2015-11-01,298.0008544921875,,6047.25,,162.75787933636457,14952.0,5.894540309906006,0.016370993107557297,14753.0
Camiguin,2015-12-01,297.38934326171875,,5420.25,,732.0324943177402,14942.0,5.994015693664551,0.016103366389870644,14746.0
Camiguin,2016-01-01,296.93359375,,5627.25,,0.9431802239269018,14979.0,6.665314197540283,0.015092043206095695,14756.0
Camiguin,2016-02-01,296.7586364746094,,5678.25,,6.662328219041228,14937.0,7.173709869384766,0.015305250883102417,14758.0
Camiguin,2016-03-01,296.9990539550781,,5285.0,,0.037305667996406555,15089.0,6.215703964233398,0.014995841309428215,14796.0
Camiguin,2016-04-01,298.2227783203125,,4944.0,,1.6533720651641488,15153.5,5.758437633514404,0.01566181145608425,14790.5
Camiguin,2016-05-01,298.6841735839844,,4369.0,,79.8782575018704,15090.0,4.4450201988220215,0.016661716625094414,
Camiguin,2016-06-01,298.54718017578125,,4931.75,,230.7693030629307,14921.5,2.517772674560547,0.01612657867372036,14843.0
Camiguin,2016-07-01,298.39141845703125,,5812.5,,253.94773942790926,14972.0,3.216615676879883,0.015541532076895237,14757.5
Camiguin,2016-08-01,298.5871887207031,,6685.0,,79.32636374142021,15087.0,5.069900989532471,0.0161106139421463,0.0
Camiguin,2016-09-01,297.785400390625,,5812.5,,218.92870901990682,15008.0,3.6936697959899902,0.01618812046945095,14848.0
Camiguin,2016-10-01,297.96148681640625,,5524.25,,295.4504848262295,14946.0,3.8914365768432617,0.01629413291811943,0.0
Camiguin,2016-11-01,297.7127685546875,,5540.25,,334.9387908615172,14986.0,5.094779968261719,0.01610250025987625,14787.5
Camiguin,2016-12-01,297.7564697265625,,4332.0,,111.60134195908904,14875.5,4.570766448974609,0.01642458699643612,14725.5
Camiguin,2017-01-01,296.9197692871094,,4129.75,,736.0960342697799,14808.0,6.766984939575195,0.01624750718474388,0.0
Camiguin,2017-02-01,296.2706604003906,,5581.5,,279.4645076543093,14744.0,6.800124645233154,0.015350069850683212,14705.0
Camiguin,2017-03-01,296.8040771484375,,5895.75,,361.7712762709707,14999.0,5.892553329467773,0.01566459983587265,14756.5
Camiguin,2017-04-01,297.8369140625,,5852.0,,136.12044498696923,14925.0,4.602329730987549,0.016078315675258636,14749.0
Camiguin,2017-05-01,298.7033996582031,,,,82.96647700015455,15011.0,3.5656299591064453,0.016988959163427353,14794.5
Camiguin,2017-06-01,298.6114501953125,,5738.25,,196.4491416728124,14967.5,2.3940393924713135,0.016055414453148842,14743.5
Camiguin,2017-07-01,298.14599609375,,5727.75,,418.0502006299794,14957.5,3.7175443172454834,0.015518845990300179,0.0
Camiguin,2017-08-01,298.34295654296875,,6298.25,,155.4276365051046,14893.0,3.4503095149993896,0.015968672931194305,14655.0
Camiguin,2017-09-01,298.2636413574219,,5583.5,,198.13668157998472,14913.0,3.0718064308166504,0.016085725277662277,14637.0
Camiguin,2017-10-01,298.2531433105469,,5829.5,,272.1052138907835,14956.0,4.36702299118042,0.016216985881328583,14716.0
Camiguin,2017-11-01,298.2446594238281,,5782.75,,289.7666935157031,14954.0,5.379193305969238,0.016650104895234108,14770.0
Camiguin,2017-12-01,297.8491516113281,,4876.5,,442.22710698191077,14941.0,5.309876441955566,0.016314683482050896,14743.0
Camiguin,2018-01-01,297.3370361328125,,5377.75,,415.59674302022904,14901.0,5.355815887451172,0.01644287258386612,14759.0
Camiguin,2018-02-01,297.2447204589844,,5947.5,,361.8518664659932,14971.0,5.622200012207031,0.01590915396809578,14719.0
Camiguin,2018-03-01,297.5328369140625,,6477.75,,48.41726305615157,14938.0,5.840338230133057,0.015386195853352547,14698.0
Camiguin,2018-04-01,298.0744323730469,,6351.0,,34.64650276117027,15011.0,5.146873474121094,0.01604532077908516,14811.5
Camiguin,2018-05-01,298.7240905761719,,5974.5,,71.59305701032281,15001.0,3.3477671146392822,0.016330944374203682,14792.0
Camiguin,2018-06-01,298.3571472167969,,5576.25,,122.31361294537783,15022.0,3.678065538406372,0.016069680452346802,14762.0
Camiguin,2018-07-01,298.2412414550781,,5920.0,,50.74854659475386,14983.0,5.005838394165039,0.016108369454741478,14704.0
Camiguin,2018-08-01,298.35955810546875,,6283.0,,44.89890081435442,14984.0,4.819989204406738,0.01579008437693119,14837.0
Camiguin,2018-09-01,298.0317077636719,,5587.0,,134.8763999324292,14904.5,5.494933605194092,0.015919867902994156,14743.5
Camiguin,2018-10-01,298.36895751953125,,6142.5,,71.95734436344355,14968.0,3.569849967956543,0.015917429700493813,14735.0
Camiguin,2018-11-01,297.9331359863281,,5086.5,,180.94360191561282,14968.0,5.807297229766846,0.016318580135703087,14726.0
Camiguin,2018-12-01,297.4872741699219,,5523.5,,148.20591353438795,14927.0,6.106841564178467,0.016600992530584335,14711.0
Camiguin,2019-01-01,296.5184020996094,,5414.75,,115.73296808451414,14820.0,7.287974834442139,0.015250287018716335,14720.0
Camiguin,2019-02-01,296.06097412109375,,5786.0,,3.0233399011194706,14920.0,6.7496209144592285,0.013748896308243275,14716.0
Camiguin,2019-03-01,296.6388244628906,,5777.0,,27.344213974662125,15036.0,6.241043567657471,0.014574040658771992,14671.0
Camiguin,2019-04-01,297.65093994140625,,5427.5,,32.73069969192147,15044.5,5.942850589752197,0.015582721680402756,14798.5
Camiguin,2019-05-01,299.0276184082031,,5998.25,,22.805245188996196,15005.5,2.7123594284057617,0.016341056674718857,
Camiguin,2019-06-01,298.89666748046875,,5670.0,,47.83167748898268,14867.5,3.7839436531066895,0.016677511855959892,14817.0
Camiguin,2019-07-01,298.1378479003906,,,,162.7730561196804,14961.0,3.671549081802368,0.015838980674743652,14767.0
Camiguin,2019-08-01,298.48486328125,,5997.75,,76.32990755327046,14971.0,5.567665100097656,0.016010982915759087,14817.0
Camiguin,2019-09-01,298.5238342285156,,,,13.943763660266995,14991.0,4.452004432678223,0.015910126268863678,14804.5
Camiguin,2019-10-01,298.4496765136719,,5811.5,,125.34275007806718,14930.0,3.4672627449035645,0.01626301184296608,14771.5
Camiguin,2019-11-01,298.3746337890625,,5503.25,,36.19999950751662,15006.0,4.344675540924072,0.016168538480997086,14725.0
Camiguin,2019-12-01,,,,,215.32412984408438,14860.0,,,14759.0
Capiz,2012-01-01,298.76318359375,,3964.5,81.0276250205934,,14955.25,6.750520706176758,0.01772155612707138,14729.5
Capiz,2012-02-01,298.5533447265625,,4641.25,146.14405100606382,,15067.0,6.643893241882324,0.017357787117362022,14779.0
Capiz,2012-03-01,298.9344787597656,,4139.25,204.6499596447684,,15055.0,6.74874210357666,0.017280420288443565,14797.5
Capiz,2012-04-01,300.11968994140625,,4757.5,44.900683854240924,,,4.636448860168457,0.017419442534446716,14806.0
Capiz,2012-05-01,300.9783935546875,,4749.0,271.4130337238312,,15165.75,2.934955596923828,0.0176113098859787,14814.0
Capiz,2012-06-01,299.7948913574219,,4584.25,206.0182269886136,,15158.5,5.489087104797363,0.01806185021996498,14828.0
Capiz,2012-07-01,299.4442443847656,,4247.0,398.7823007167317,,15147.0,5.107141971588135,0.017925258725881577,0.0
Capiz,2012-08-01,299.72418212890625,,,135.71306225005537,,,6.036725997924805,0.018077949061989784,14760.0
Capiz,2012-09-01,299.1836853027344,,4127.25,323.16389766242355,,14996.0,4.862547874450684,0.01789705455303192,14529.75
Capiz,2012-10-01,299.36285400390625,,4070.0,149.8739699269645,,14995.75,5.4730916023254395,0.017775485292077065,14758.0
Capiz,2012-11-01,299.5782470703125,,4791.0,65.19451764039695,,,5.990160942077637,0.018042724579572678,14776.0
Capiz,2012-12-01,299.2529296875,,4617.5,128.52906524017453,,15026.0,6.613091468811035,0.017458505928516388,14728.0
Capiz,2013-01-01,298.0703125,,4653.0,57.49473947333172,,14841.0,7.7349138259887695,0.016903582960367203,14752.0
Capiz,2013-02-01,298.60723876953125,,4650.25,92.43333194917068,,14944.0,7.940814018249512,0.017182808369398117,14759.0
Capiz,2013-03-01,299.45147705078125,,4805.5,1.0643899976275861,,15128.0,6.108838081359863,0.0167660191655159,14776.5
Capiz,2013-04-01,301.3197021484375,,4580.5,45.19089916953817,,15213.0,4.813889503479004,0.016954828053712845,14797.0
Capiz,2013-05-01,301.755615234375,,4610.5,154.24474848108366,,15188.0,3.229637384414673,0.017496243119239807,14839.0
Capiz,2013-06-01,300.26116943359375,,4660.75,471.0471894852817,,14986.0,3.857322931289673,0.01817603036761284,0.0
Capiz,2013-07-01,299.7044677734375,,4783.0,410.4080554875545,,15109.0,3.5979247093200684,0.017999274656176567,14723.75
Capiz,2013-08-01,299.3836975097656,,4784.25,334.4490255182609,,15112.0,5.053513526916504,0.01786208525300026,0.0
Capiz,2013-09-01,299.71636962890625,,4666.0,216.14883723529056,,,5.084863662719727,0.0182290431112051,
Capiz,2013-10-01,299.41680908203125,,4461.75,111.99065663805231,,15084.5,5.356106758117676,0.01754823699593544,14771.0
Capiz,2013-11-01,299.5267028808594,,3373.5,220.46325390879065,,15043.0,6.817712783813477,0.0182846337556839,14771.0
Capiz,2013-12-01,299.39300537109375,,3668.0,96.54959102720022,,15001.0,5.957817077636719,0.018468007445335388,14749.0
Capiz,2014-01-01,297.0716552734375,,3246.0,85.30402816645801,,14885.0,9.24184799194336,0.01573599874973297,
Capiz,2014-02-01,297.9200134277344,,4779.25,4.187712613493204,,,6.384401798248291,0.015498921275138855,
Capiz,2014-03-01,298.8724060058594,,4437.75,,17.276183274574578,15114.0,7.230708122253418,0.01620415970683098,
Capiz,2014-04-01,300.1461486816406,,4616.5,,119.64594068331644,15185.0,5.3184309005737305,0.017149433493614197,14803.5
Capiz,2014-05-01,301.8292236328125,,4703.25,,79.73696003528312,15244.5,4.138437271118164,0.01790841855108738,14827.5
Capiz,2014-06-01,300.83355712890625,,4313.25,,315.9799210941419,15215.0,3.924755096435547,0.018203118816018105,14701.75
Capiz,2014-07-01,299.43426513671875,,4036.5,,447.761785490904,14991.5,6.1049957275390625,0.0182347372174263,0.0
Capiz,2014-08-01,299.7555847167969,,5052.5,,298.0617318190634,15150.25,3.805772304534912,0.017637385055422783,14768.0
Capiz,2014-09-01,299.5107421875,,4579.75,,422.5634468877688,15105.75,4.547188758850098,0.018010549247264862,0.0
Capiz,2014-10-01,299.6007080078125,,4585.5,,362.41470899479464,15124.0,4.515424728393555,0.018389515578746796,14804.0
Capiz,2014-11-01,299.550537109375,,4594.0,,134.60380675503984,15015.0,5.9185791015625,0.018114112317562103,14781.0
Capiz,2014-12-01,298.8521728515625,,3931.0,,176.4034336199984,15093.5,7.940529823303223,0.018233854323625565,14696.0
Capiz,2015-01-01,297.8019104003906,,4421.0,,49.1415772838518,14961.0,7.391164302825928,0.01656389981508255,14724.0
Capiz,2015-02-01,297.9060363769531,,4720.0,,0.1292335381731391,15022.0,7.049586772918701,0.015294484794139862,14704.0
Capiz,2015-03-01,299.05279541015625,,4445.5,,0.012505863793194294,15112.25,6.727205276489258,0.015015438199043274,14743.0
Capiz,2015-04-01,300.66094970703125,,3878.0,,7.349915480706841,15267.0,5.695398330688477,0.016291001811623573,14787.0
Capiz,2015-05-01,302.2163391113281,,4037.75,,24.396498910151422,15320.0,3.3206095695495605,0.0163441002368927,14847.0
Capiz,2015-06-01,301.07366943359375,,3910.5,,379.0069482643157,15183.5,3.3377435207366943,0.017657116055488586,14830.0
Capiz,2015-07-01,299.80267333984375,,4252.75,,230.88068740954623,15134.0,5.45788049697876,0.018076010048389435,14760.0
Capiz,2015-08-01,299.9327392578125,,5548.5,,208.34697700850666,15133.0,4.774672031402588,0.018219321966171265,14767.0
Capiz,2015-09-01,299.8766174316406,,4883.5,,158.77396821882576,15096.0,4.175273895263672,0.018206726759672165,14764.0
Capiz,2015-10-01,300.1268310546875,,4712.75,,75.44920722581446,15136.75,4.931292533874512,0.01807105913758278,14802.0
Capiz,2015-11-01,299.90167236328125,,4580.0,,32.705154015216976,15010.0,6.872570991516113,0.018199002370238304,14796.5
Capiz,2015-12-01,299.309814453125,,5071.0,,48.45302869472653,15001.0,6.896821022033691,0.017558198422193527,14800.5
Capiz,2016-01-01,299.028564453125,,4990.5,,25.862001865170896,15052.0,6.920139312744141,0.01639002189040184,14739.5
Capiz,2016-02-01,298.8155517578125,,5088.25,,0.9157313946634531,14832.0,7.512019157409668,0.016350051388144493,14758.0
Capiz,2016-03-01,300.08673095703125,,4734.0,,0.0,15134.25,5.845053672790527,0.015881218016147614,14781.0
Capiz,2016-04-01,301.65570068359375,,4298.5,,8.586579002439976,15299.0,5.570807456970215,0.016421955078840256,14830.5
Capiz,2016-05-01,301.88702392578125,,3676.0,,113.19668266782537,15316.0,4.205390453338623,0.017731379717588425,
Capiz,2016-06-01,300.99285888671875,,4135.5,,307.2320674620569,15033.0,3.0063929557800293,0.018095891922712326,14837.0
Capiz,2016-07-01,300.30059814453125,,5432.75,,325.7089345823042,15137.0,3.356300115585327,0.01777045428752899,14845.0
Capiz,2016-08-01,299.9964599609375,,4669.5,,185.81731369858608,15160.0,6.085404872894287,0.018793374300003052,0.0
Capiz,2016-09-01,299.9142761230469,,3969.0,,435.4987181732431,15187.0,4.2218732833862305,0.0184034314006567,14765.0
Capiz,2016-10-01,299.7767333984375,,4381.75,,288.12435745541006,15089.75,4.483250141143799,0.0185871422290802,0.0
Capiz,2016-11-01,299.48968505859375,,4393.0,,299.25318346824497,15028.5,5.803394317626953,0.018027152866125107,14803.0
Capiz,2016-12-01,299.3794860839844,,4587.75,,139.78686954965815,14866.0,5.8107805252075195,0.01839650794863701,14818.0
Capiz,2017-01-01,298.29449462890625,,3796.0,,159.03406034363434,14854.0,8.037583351135254,0.017559461295604706,14746.0
Capiz,2017-02-01,297.8972473144531,,4310.25,,14.825620586052537,14989.0,7.544417381286621,0.01622311770915985,14723.0
Capiz,2017-03-01,298.92138671875,,5134.0,,36.308759659994394,15059.0,6.5316572189331055,0.01661279797554016,14736.5
Capiz,2017-04-01,300.44940185546875,,4847.0,,39.87505119713023,15208.0,4.988088607788086,0.01696006953716278,14791.25
Capiz,2017-05-01,301.49609375,,,,432.1679024854675,15158.5,3.54017972946167,0.018384765833616257,14796.25
Capiz,2017-06-01,300.917236328125,,4571.25,,418.0844279467128,15142.5,2.932121753692627,0.018153205513954163,14855.0
Capiz,2017-07-01,299.89703369140625,,3971.5,,362.02907579531893,15069.25,4.189275741577148,0.01805770769715309,0.0
Capiz,2017-08-01,300.31109619140625,,5245.5,,261.82121421489865,15109.0,3.940610885620117,0.018225237727165222,0.0
Capiz,2017-09-01,300.21685791015625,,4393.5,,362.1013728650287,15095.0,3.535310745239258,0.018245451152324677,14792.0
Capiz,2017-10-01,300.0361328125,,4010.5,,231.26014933735132,14926.5,4.236302375793457,0.018274161964654922,0.0
Capiz,2017-11-01,299.9171142578125,,4720.0,,140.87824628176168,14968.5,6.26654577255249,0.018724780529737473,14828.0
Capiz,2017-12-01,299.4536437988281,,3558.75,,522.4471996407956,14998.0,6.290879726409912,0.01849006861448288,14795.5
Capiz,2018-01-01,298.6997985839844,,4583.25,,266.21058837044984,14982.0,7.042205810546875,0.018251806497573853,14763.75
Capiz,2018-02-01,298.71209716796875,,5198.75,,153.3560399711132,15036.0,6.534383773803711,0.01720309443771839,14732.5
Capiz,2018-03-01,299.1943054199219,,4773.5,,1.6382743972353637,15031.0,6.583367347717285,0.016749978065490723,14788.0
Capiz,2018-04-01,300.3062438964844,,5111.0,,3.8085528342053294,15147.0,5.797938823699951,0.01734054461121559,14783.0
Capiz,2018-05-01,301.135009765625,,4863.25,,197.35753448633477,15153.0,4.162405014038086,0.01821363903582096,14785.0
Capiz,2018-06-01,300.3897399902344,,4156.75,,226.9987962739542,15083.0,4.4227294921875,0.018105914816260338,14791.75
Capiz,2018-07-01,299.791748046875,,3750.25,,188.90509529178962,15146.0,5.9192118644714355,0.018628008663654327,0.0
Capiz,2018-08-01,299.6339111328125,,4983.5,,168.6715606795624,15161.0,5.852126121520996,0.018175560981035233,0.0
Capiz,2018-09-01,299.60113525390625,,4717.5,,218.9084132243879,15085.0,5.206660270690918,0.018282931298017502,14788.0
Capiz,2018-10-01,300.188720703125,,5045.25,,48.88767495844513,15105.5,4.3746843338012695,0.01765255630016327,14808.0
Capiz,2018-11-01,299.74462890625,,4782.5,,76.6724703758955,15057.0,6.5265398025512695,0.01786119118332863,14754.0
Capiz,2018-12-01,299.14654541015625,,4569.0,,206.61053866846487,15000.5,7.313974380493164,0.018126465380191803,14755.0
Capiz,2019-01-01,297.9517822265625,,4783.5,,0.7341455034911633,14879.25,8.32738971710205,0.016018852591514587,14769.0
Capiz,2019-02-01,298.0567626953125,,5071.0,,0.0,15038.5,7.091335296630859,0.014778525568544865,14715.0
Capiz,2019-03-01,299.2200622558594,,4201.5,,3.380154673475772,15214.0,6.185844898223877,0.014989694580435753,14720.0
Capiz,2019-04-01,300.69647216796875,,3910.5,,5.012449802830815,15294.25,5.580867290496826,0.016232546418905258,14801.0
Capiz,2019-05-01,302.22198486328125,,3924.5,,214.84128357749432,15296.0,2.888606548309326,0.017621707171201706,
Capiz,2019-06-01,301.224609375,,3922.25,,119.08905824460089,15138.0,4.45351505279541,0.018742088228464127,14843.0
Capiz,2019-07-01,300.01708984375,,,,353.6518629314378,15126.0,4.348588943481445,0.018124772235751152,14760.0
Capiz,2019-08-01,299.76458740234375,,4364.5,,240.12825186830014,15128.0,6.598114967346191,0.01870569959282875,14804.0
Capiz,2019-09-01,299.99761962890625,,,,51.12777638575062,15198.0,5.03489875793457,0.018254559487104416,14795.0
Capiz,2019-10-01,300.24237060546875,,4500.0,,317.02256701281294,15046.75,4.361213684082031,0.018051698803901672,14760.5
Capiz,2019-11-01,299.8313903808594,,4452.5,,205.0291937617585,15103.0,5.148698806762695,0.018339645117521286,14829.0
Capiz,2019-12-01,,,,,273.8515640757978,15002.0,,,14756.0
Catanduanes,2012-01-01,298.3722229003906,,4191.75,257.11405681539327,,14859.0,8.71122932434082,0.015891818329691887,14669.0
Catanduanes,2012-02-01,297.970703125,,5453.25,268.4368239454925,,14956.5,8.542671203613281,0.01561493705958128,14722.0
Catanduanes,2012-03-01,298.2452697753906,,5187.25,316.18156011402607,,14879.0,8.860512733459473,0.015621489845216274,14726.0
Catanduanes,2012-04-01,299.08721923828125,,6486.0,36.99742236547172,,,5.690767288208008,0.016343073919415474,14749.5
Catanduanes,2012-05-01,300.3109130859375,,6685.0,106.03308234829456,,15002.5,3.350888729095459,0.017503364011645317,14803.75
Catanduanes,2012-06-01,299.8544006347656,,6577.0,423.2465765941888,,15112.0,6.12469482421875,0.017498841509222984,14831.0
Catanduanes,2012-07-01,299.188232421875,,3913.0,392.98948953300714,,15023.0,5.467121124267578,0.01743021048605442,14771.0
Catanduanes,2012-08-01,299.52783203125,,,126.63915335852653,,,8.100991249084473,0.017372116446495056,14783.5
Catanduanes,2012-09-01,299.1861267089844,,4503.75,443.65561590343714,,14925.0,5.209527492523193,0.01760921999812126,14745.5
Catanduanes,2012-10-01,298.885498046875,,5712.0,200.013532564044,,14924.5,6.665221691131592,0.01648978888988495,14711.25
Catanduanes,2012-11-01,299.28546142578125,,5176.5,319.5863624913618,,,7.1137590408325195,0.016445066779851913,14746.0
Catanduanes,2012-12-01,298.77203369140625,,5179.25,315.6959505844861,,14934.0,8.437627792358398,0.016244450584053993,14724.5
Catanduanes,2013-01-01,297.519775390625,,5482.5,154.12824608013034,,14756.75,10.031614303588867,0.015081856399774551,14619.75
Catanduanes,2013-02-01,297.9984436035156,,5521.25,144.7214499572292,,14880.0,9.81790828704834,0.015313608571887016,14700.0
Catanduanes,2013-03-01,298.2145690917969,,6224.25,119.18598296493292,,14956.0,7.267518520355225,0.015721194446086884,14743.0
Catanduanes,2013-04-01,299.5065002441406,,6177.5,1.705679465085268,,14985.0,5.393290996551514,0.01657656393945217,14761.0
Catanduanes,2013-05-01,300.19158935546875,,6789.0,160.24860394466668,,15059.0,4.203710079193115,0.017536241561174393,14796.0
Catanduanes,2013-06-01,299.7567138671875,,6430.5,197.44028176181018,,15000.0,4.797744274139404,0.017619898542761803,14695.0
Catanduanes,2013-07-01,299.2340393066406,,6195.75,393.96714575588703,,15043.0,4.675969123840332,0.01743360608816147,14708.25
Catanduanes,2013-08-01,299.20782470703125,,5136.0,519.4913609139621,,15045.75,6.447019100189209,0.017460167407989502,14662.0
Catanduanes,2013-09-01,299.181884765625,,5372.0,217.1380793210119,,,5.553340435028076,0.017484718933701515,
Catanduanes,2013-10-01,299.0848388671875,,3826.25,320.0492007257417,,14929.25,6.564338207244873,0.01629895530641079,14800.5
Catanduanes,2013-11-01,299.0030822753906,,4975.5,492.79910864587873,,14918.0,8.832670211791992,0.016957072541117668,14713.75
Catanduanes,2013-12-01,298.65533447265625,,3832.0,369.5331216417253,,14849.75,7.966655731201172,0.016943400725722313,14710.0
Catanduanes,2014-01-01,296.2489013671875,,4321.0,100.02285720966756,,14856.0,11.401986122131348,0.013680260628461838,
Catanduanes,2014-02-01,297.0363464355469,,5719.5,5.228120319545269,,,7.370622158050537,0.01392668578773737,
Catanduanes,2014-03-01,297.6376037597656,,5312.5,,59.19497513771057,14944.0,8.276073455810547,0.014764584600925446,
Catanduanes,2014-04-01,298.686279296875,,5129.0,,116.46454535238445,15009.0,6.299527168273926,0.016253292560577393,14755.5
Catanduanes,2014-05-01,300.3256530761719,,6112.0,,15.728160672821105,15011.25,5.141298294067383,0.01735093630850315,14796.25
Catanduanes,2014-06-01,300.8324279785156,,5869.75,,159.98769376333803,15042.0,4.285637378692627,0.017628254368901253,14820.75
Catanduanes,2014-07-01,299.5198974609375,,4565.0,,510.9503350611776,14935.0,7.182608604431152,0.017817987129092216,14785.0
Catanduanes,2014-08-01,299.48828125,,5341.5,,232.51020308956504,15099.0,5.106482028961182,0.017289040610194206,14799.0
Catanduanes,2014-09-01,299.33038330078125,,6010.0,,726.9529807623476,15006.0,5.725735664367676,0.017417404800653458,14790.0
Catanduanes,2014-10-01,299.2690124511719,,4852.5,,470.2506212480366,14884.0,5.587886333465576,0.017258651554584503,14758.0
Catanduanes,2014-11-01,298.82305908203125,,5115.0,,159.95347236655653,14941.0,7.405915260314941,0.016827037557959557,14754.0
Catanduanes,2014-12-01,298.3589782714844,,4652.25,,578.4110323386267,14883.0,10.487195014953613,0.016869638115167618,14619.25
Catanduanes,2015-01-01,297.0462951660156,,5293.0,,254.08176035247743,14868.0,9.99508285522461,0.014627800323069096,14684.0
Catanduanes,2015-02-01,296.7325439453125,,5437.5,,39.09702124353498,14881.25,8.456192970275879,0.013731044717133045,14670.0
Catanduanes,2015-03-01,297.5614929199219,,5575.5,,9.73715001810342,14930.0,7.5442094802856445,0.014060437679290771,14684.0
Catanduanes,2015-04-01,298.57476806640625,,6359.5,,59.17796046100557,14969.25,6.685777187347412,0.01588458940386772,14748.0
Catanduanes,2015-05-01,299.6934814453125,,6336.0,,129.62465217150748,15037.5,5.137234687805176,0.016412759199738503,14791.5
Catanduanes,2015-06-01,300.0531311035156,,5727.5,,72.27078677155077,15028.5,4.107704162597656,0.01730913296341896,14794.5
Catanduanes,2015-07-01,299.58935546875,,5252.25,,414.8064173385501,15035.0,6.905837059020996,0.01747128553688526,0.0
