,adm,date,value
2096,Pampanga,2013-03-01,0.0
2097,Pampanga,2013-04-01,0.0
2098,Pampanga,2013-05-01,0.0
2099,Pampanga,2013-06-01,0.0
2100,Pampanga,2013-07-01,0.0
2101,Pampanga,2013-08-01,0.0
2102,Pampanga,2013-09-01,38.11
2103,Pampanga,2013-10-01,27.965769230769226
2104,Pampanga,2013-11-01,11.212121212121213
2105,Pampanga,2013-12-01,17.6008
2106,Pampanga,2014-01-01,11.030740740740741
2107,Pampanga,2014-02-01,15.401153846153845
2108,Pampanga,2014-03-01,6.634615384615385
2109,Pampanga,2014-04-01,0.0
2110,Pampanga,2014-05-01,0.0
2111,Pampanga,2014-06-01,7.806
2112,Pampanga,2014-07-01,15.591470588235298
2113,Pampanga,2014-08-01,18.466428571428576
2114,Pampanga,2014-09-01,21.52045454545455
2115,Pampanga,2014-10-01,13.597317073170736
2116,Pampanga,2014-11-01,10.968064516129031
2117,Pampanga,2014-12-01,7.655
2118,Pampanga,2015-01-01,9.096
2119,Pampanga,2015-02-01,15.666666666666666
2120,Pampanga,2015-03-01,11.571428571428571
2121,Pampanga,2015-04-01,0.0
2122,Pampanga,2015-05-01,0.0
2123,Pampanga,2015-06-01,9.819444444444445
2124,Pampanga,2015-07-01,17.829230769230772
2125,Pampanga,2015-08-01,24.417692307692302
2126,Pampanga,2015-09-01,20.8952
2127,Pampanga,2015-10-01,10.356363636363637
2128,Pampanga,2015-11-01,13.9925
2129,Pampanga,2015-12-01,17.16125
2130,Pampanga,2016-01-01,20.42222222222222
2131,Pampanga,2016-02-01,25.546
2132,Pampanga,2016-03-01,24.92
2133,Pangasinan,2013-01-01,57.64
2134,Pangasinan,2013-02-01,57.64
2135,Pangasinan,2013-03-01,0.0
2136,Pangasinan,2013-04-01,0.0
2137,Pangasinan,2013-05-01,0.0
2138,Pangasinan,2013-06-01,0.0
2139,Pangasinan,2013-07-01,0.0
2140,Pangasinan,2013-08-01,0.0
2141,Pangasinan,2013-09-01,46.212500000000006
2142,Pangasinan,2013-10-01,33.324999999999996
2143,Pangasinan,2013-11-01,23.50695652173913
2144,Pangasinan,2013-12-01,20.079206349206345
2145,Pangasinan,2014-01-01,21.24947368421052
2146,Pangasinan,2014-02-01,22.25206896551724
2147,Pangasinan,2014-03-01,19.113999999999997
2148,Pangasinan,2014-04-01,0.0
2149,Pangasinan,2014-05-01,0.0
2150,Pangasinan,2014-06-01,17.009333333333334
2151,Pangasinan,2014-07-01,38.50454545454546
2152,Pangasinan,2014-08-01,41.79537634408602
2153,Pangasinan,2014-09-01,39.0817094017094
2154,Pangasinan,2014-10-01,25.681339285714284
2155,Pangasinan,2014-11-01,17.752500000000005
2156,Pangasinan,2014-12-01,13.360638297872342
2157,Pangasinan,2015-01-01,12.244166666666667
2158,Pangasinan,2015-02-01,10.588947368421053
2159,Pangasinan,2015-03-01,12.538461538461538
2160,Pangasinan,2015-04-01,0.0
2161,Pangasinan,2015-05-01,20.0
2162,Pangasinan,2015-06-01,38.74636363636364
2163,Pangasinan,2015-07-01,38.14854838709679
2164,Pangasinan,2015-08-01,41.45778761061948
2165,Pangasinan,2015-09-01,37.524538461538484
2166,Pangasinan,2015-10-01,34.08237623762376
2167,Pangasinan,2015-11-01,30.919139784946243
2168,Pangasinan,2015-12-01,24.204594594594596
2169,Pangasinan,2016-01-01,29.976746987951802
2170,Pangasinan,2016-02-01,23.902037037037037
2171,Pangasinan,2016-03-01,19.96855555555556
2172,Pangasinan,2016-04-01,29.41
2173,Pangasinan,2016-06-01,44.132666666666665
2174,Pangasinan,2016-07-01,39.85057692307693
2175,Pangasinan,2016-08-01,37.96769230769232
2176,Pangasinan,2016-09-01,33.18924731182796
2177,Pangasinan,2016-10-01,31.096049382716057
2178,Pangasinan,2016-11-01,28.613103448275876
2179,Pangasinan,2016-12-01,26.64268292682927
2180,Pangasinan,2017-01-01,29.886923076923075
2181,Pangasinan,2017-02-01,25.055609756097567
2182,Pangasinan,2017-03-01,18.805151515151515
2183,Pangasinan,2017-04-01,43.75
2184,Pangasinan,2017-06-01,34.38
2185,Pangasinan,2017-08-01,18.912
2186,Pangasinan,2017-09-01,24.073333333333334
2187,Quezon,2013-01-01,0.0
2188,Quezon,2013-02-01,0.0
2189,Quezon,2013-03-01,0.0
2190,Quezon,2013-04-01,0.0
2191,Quezon,2013-05-01,0.0
2192,Quezon,2013-06-01,33.33
2193,Quezon,2013-07-01,0.0
2194,Quezon,2013-08-01,40.91
2195,Quezon,2013-09-01,25.072
2196,Quezon,2013-10-01,36.92826086956522
2197,Quezon,2013-11-01,45.9772
2198,Quezon,2013-12-01,43.81489361702128
2199,Quezon,2014-01-01,45.70101449275363
2200,Quezon,2014-02-01,51.33723076923078
2201,Quezon,2014-03-01,53.19791666666668
2202,Quezon,2014-04-01,58.33
2203,Quezon,2014-05-01,0.0
2204,Quezon,2014-06-01,40.49714285714286
2205,Quezon,2014-07-01,32.14714285714286
2206,Quezon,2014-08-01,32.8325
2207,Quezon,2014-09-01,39.88337662337661
2208,Quezon,2014-10-01,36.77574999999999
2209,Quezon,2014-11-01,36.547125
2210,Quezon,2014-12-01,32.15285714285714
2211,Quezon,2015-01-01,29.26829268292683
2212,Quezon,2015-02-01,25.619666666666667
2213,Quezon,2015-03-01,48.5
2214,Quezon,2015-04-01,0.0
2215,Quezon,2015-05-01,0.0
2216,Quezon,2015-06-01,22.105517241379303
2217,Quezon,2015-07-01,30.968834951456305
2218,Quezon,2015-08-01,32.18288888888888
2219,Quezon,2015-09-01,31.502079207920797
2220,Quezon,2015-10-01,31.991600000000016
2221,Quezon,2015-11-01,30.012253521126766
2222,Quezon,2015-12-01,31.1516923076923
2223,Quezon,2016-01-01,35.34833333333333
2224,Quezon,2016-02-01,29.88957446808511
2225,Quezon,2016-03-01,21.989578947368422
2226,Quezon,2016-07-01,22.22
2227,Rizal,2013-01-01,37.5
2228,Rizal,2013-02-01,0.0
2229,Rizal,2013-03-01,31.43
2230,Rizal,2013-04-01,0.0
2231,Rizal,2013-05-01,0.0
2232,Rizal,2013-06-01,0.0
2233,Rizal,2013-07-01,5.0
2234,Rizal,2013-08-01,0.0
2235,Rizal,2013-09-01,56.25
2236,Rizal,2013-10-01,38.25173913043478
2237,Rizal,2013-11-01,35.468039215686275
2238,Rizal,2013-12-01,34.21885714285714
2239,Rizal,2014-01-01,26.695862068965514
2240,Rizal,2014-02-01,26.194827586206905
2241,Rizal,2014-03-01,25.905
2242,Rizal,2014-04-01,0.0
2243,Rizal,2014-05-01,0.0
2244,Rizal,2014-06-01,42.31
2245,Rizal,2014-07-01,30.1090909090909
2246,Rizal,2014-08-01,26.289411764705882
2247,Rizal,2014-09-01,24.546111111111113
2248,Rizal,2014-10-01,18.541190476190476
2249,Rizal,2014-11-01,21.02540540540541
2250,Rizal,2014-12-01,18.388181818181817
2251,Rizal,2015-01-01,25.744615384615386
2252,Rizal,2015-02-01,15.625454545454545
2253,Rizal,2015-03-01,14.666666666666666
2254,Rizal,2015-04-01,0.0
2255,Rizal,2015-05-01,0.0
2256,Rizal,2015-06-01,18.75
2257,Rizal,2015-07-01,15.904237288135592
2258,Rizal,2015-08-01,20.512678571428577
2259,Rizal,2015-09-01,18.520895522388063
2260,Rizal,2015-10-01,18.33661016949153
2261,Rizal,2015-11-01,17.056595744680852
2262,Rizal,2015-12-01,15.209767441860462
2263,Rizal,2016-01-01,18.288780487804875
2264,Rizal,2016-02-01,19.1325
2265,Rizal,2016-03-01,9.965294117647058
2266,Rizal,2016-04-01,11.402
2267,Rizal,2016-05-01,12.542
2268,Rizal,2016-06-01,9.565
2269,Rizal,2016-07-01,20.66333333333333
2270,Romblon,2013-01-01,0.0
2271,Romblon,2013-02-01,0.0
2272,Romblon,2013-03-01,0.0
2273,Romblon,2013-04-01,0.0
2274,Romblon,2013-05-01,0.0
2275,Romblon,2013-06-01,0.0
2276,Romblon,2013-07-01,0.0
2277,Romblon,2013-08-01,0.0
2278,Romblon,2013-09-01,0.0
2279,Romblon,2013-10-01,0.0
2280,Romblon,2013-11-01,0.0
2281,Romblon,2013-12-01,50.0
2282,Romblon,2014-01-01,0.0
2283,Romblon,2014-02-01,0.0
2284,Romblon,2014-03-01,0.0
2285,Romblon,2014-04-01,0.0
2286,Romblon,2014-05-01,0.0
2287,Romblon,2014-06-01,0.0
2288,Romblon,2014-07-01,65.69999999999999
2289,Romblon,2014-08-01,70.788
2290,Romblon,2014-09-01,53.90916666666667
2291,Romblon,2014-10-01,59.705714285714286
2292,Romblon,2014-11-01,39.55285714285715
2293,Romblon,2014-12-01,72.22333333333334
2294,Romblon,2015-01-01,0.0
2295,Romblon,2015-02-01,0.0
2296,Romblon,2015-03-01,33.0
2297,Romblon,2015-04-01,0.0
2298,Romblon,2015-05-01,0.0
2299,Romblon,2015-06-01,20.904000000000003
2300,Romblon,2015-07-01,39.82222222222222
2301,Romblon,2015-08-01,45.836875
2302,Romblon,2015-09-01,46.345
2303,Romblon,2015-10-01,34.74461538461538
2304,Romblon,2015-11-01,43.79266666666667
2305,Romblon,2015-12-01,36.18299999999999
2306,Romblon,2016-01-01,44.83727272727273
2307,Romblon,2016-02-01,38.22666666666667
2308,Romblon,2016-03-01,50.1675
2309,Romblon,2016-04-01,59.09
2310,Samar,2013-01-01,0.0
2311,Samar,2013-02-01,0.0
2312,Samar,2013-03-01,0.0
2313,Samar,2013-04-01,0.0
2314,Samar,2013-05-01,0.0
2315,Samar,2013-06-01,0.0
2316,Samar,2013-07-01,0.0
2317,Samar,2013-08-01,0.0
2318,Samar,2013-09-01,0.0
2319,Samar,2013-10-01,0.0
2320,Samar,2013-11-01,0.0
2321,Samar,2013-12-01,0.0
2322,Samar,2014-01-01,0.0
2323,Samar,2014-02-01,0.0
2324,Samar,2014-03-01,0.0
2325,Samar,2014-04-01,0.0
2326,Samar,2014-05-01,0.0
2327,Samar,2014-06-01,0.0
2328,Samar,2014-07-01,56.0
2329,Samar,2014-08-01,21.843333333333334
2330,Samar,2014-09-01,24.762999999999998
2331,Samar,2014-10-01,27.479999999999997
2332,Samar,2014-11-01,17.75
2333,Samar,2014-12-01,21.75
2334,Samar,2015-01-01,5.666666666666667
2335,Samar,2015-02-01,20.0
2336,Samar,2015-03-01,0.0
2337,Samar,2015-04-01,0.0
2338,Samar,2015-05-01,0.0
2339,Samar,2015-06-01,17.855
2340,Samar,2015-07-01,44.40888888888889
2341,Samar,2015-08-01,37.83571428571429
2342,Samar,2015-09-01,37.02444444444445
2343,Samar,2015-10-01,37.8625
2344,Samar,2015-11-01,18.224999999999998
2345,Samar,2015-12-01,14.0
2346,Samar,2016-01-01,0.0
2347,Samar,2016-02-01,20.0
2348,Samar,2016-03-01,10.0
2349,Siquijor,2013-01-01,0.0
2350,Siquijor,2013-02-01,0.0
2351,Siquijor,2013-03-01,0.0
2352,Siquijor,2013-04-01,0.0
2353,Siquijor,2013-05-01,0.0
2354,Siquijor,2013-06-01,0.0
2355,Siquijor,2013-07-01,15.38
2356,Siquijor,2013-08-01,0.0
2357,Siquijor,2013-09-01,0.0
2358,Siquijor,2013-10-01,0.0
2359,Siquijor,2013-11-01,0.0
2360,Siquijor,2013-12-01,50.0
2361,Siquijor,2014-01-01,39.28666666666667
2362,Siquijor,2014-02-01,34.1075
2363,Siquijor,2014-03-01,50.0
2364,Siquijor,2014-04-01,0.0
2365,Siquijor,2014-05-01,0.0
2366,Siquijor,2014-06-01,0.0
2367,Siquijor,2014-07-01,42.442499999999995
2368,Siquijor,2014-08-01,64.58444444444444
2369,Siquijor,2014-09-01,57.56666666666666
2370,Siquijor,2014-10-01,37.1375
2371,Siquijor,2014-11-01,40.8825
2372,Siquijor,2014-12-01,0.0
2373,Siquijor,2015-01-01,39.333333333333336
2374,Siquijor,2015-02-01,22.5
2375,Siquijor,2015-03-01,36.5
2376,Siquijor,2015-04-01,0.0
2377,Siquijor,2015-05-01,0.0
2378,Siquijor,2015-06-01,58.165000000000006
2379,Siquijor,2015-07-01,90.64555555555555
2380,Siquijor,2015-08-01,76.44000000000001
2381,Siquijor,2015-09-01,80.74111111111111
2382,Siquijor,2015-10-01,90.75714285714287
2383,Siquijor,2015-11-01,81.955
2384,Siquijor,2015-12-01,74.8325
2385,Siquijor,2016-01-01,64.26666666666667
2386,Siquijor,2016-02-01,70.89999999999999
2387,Siquijor,2016-03-01,70.02399999999999
2388,Sorsogon,2013-01-01,0.0
2389,Sorsogon,2013-02-01,0.0
2390,Sorsogon,2013-03-01,0.0
2391,Sorsogon,2013-04-01,0.0
2392,Sorsogon,2013-05-01,0.0
2393,Sorsogon,2013-06-01,0.0
2394,Sorsogon,2013-07-01,0.0
2395,Sorsogon,2013-08-01,0.0
2396,Sorsogon,2013-09-01,0.0
2397,Sorsogon,2013-10-01,22.5
2398,Sorsogon,2013-11-01,12.1
2399,Sorsogon,2013-12-01,21.618333333333336
2400,Sorsogon,2014-01-01,21.582
2401,Sorsogon,2014-02-01,29.17875
2402,Sorsogon,2014-03-01,28.349999999999998
2403,Sorsogon,2014-04-01,0.0
2404,Sorsogon,2014-05-01,0.0
2405,Sorsogon,2014-06-01,0.0
2406,Sorsogon,2014-07-01,3.07
2407,Sorsogon,2014-08-01,10.549999999999999
2408,Sorsogon,2014-09-01,25.025
2409,Sorsogon,2014-10-01,39.508
2410,Sorsogon,2014-11-01,27.802105263157895
2411,Sorsogon,2014-12-01,21.88
2412,Sorsogon,2015-01-01,28.229375
2413,Sorsogon,2015-02-01,26.59956521739131
2414,Sorsogon,2015-03-01,29.656923076923075
2415,Sorsogon,2015-04-01,18.375
2416,Sorsogon,2015-05-01,14.21
2417,Sorsogon,2015-06-01,76.67
2418,Sorsogon,2015-07-01,4.16
2419,Sorsogon,2015-08-01,17.35769230769231
2420,Sorsogon,2015-09-01,11.33222222222222
2421,Sorsogon,2015-10-01,13.856666666666667
2422,Sorsogon,2015-11-01,14.651999999999997
2423,Sorsogon,2015-12-01,12.35
2424,Sorsogon,2016-01-01,9.593636363636364
2425,Sorsogon,2016-02-01,33.09206896551724
2426,Sorsogon,2016-03-01,22.339444444444442
2427,Sorsogon,2016-06-01,67.28666666666668
2428,Sorsogon,2016-07-01,24.782
2429,Sorsogon,2016-08-01,18.015882352941176
2430,Sorsogon,2016-09-01,24.784999999999997
2431,Sorsogon,2016-10-01,11.895
2432,Sorsogon,2016-11-01,24.34478260869565
2433,Sorsogon,2016-12-01,17.13866666666667
2434,Sorsogon,2017-01-01,23.717272727272725
2435,Sorsogon,2017-02-01,25.629
2436,Sorsogon,2017-03-01,17.91
2437,Sorsogon,2017-06-01,19.22714285714286
2438,Sorsogon,2017-07-01,23.55576923076923
2439,Sorsogon,2017-08-01,16.185714285714287
2440,Sorsogon,2017-09-01,20.709999999999997
2441,Sorsogon,2017-10-01,5.862
2442,Sorsogon,2018-01-01,28.525000000000002
2443,Sorsogon,2018-02-01,29.5
2444,Sorsogon,2018-06-01,27.679999999999996
2445,Sorsogon,2018-07-01,18.034444444444446
2446,Sorsogon,2018-08-01,23.37842105263158
2447,Sorsogon,2018-09-01,18.961
2448,Sorsogon,2018-10-01,13.61
2449,Southern Leyte,2013-01-01,0.0
2450,Southern Leyte,2013-02-01,0.0
2451,Southern Leyte,2013-03-01,0.0
2452,Southern Leyte,2013-04-01,0.0
2453,Southern Leyte,2013-05-01,0.0
2454,Southern Leyte,2013-06-01,0.0
2455,Southern Leyte,2013-07-01,0.0
2456,Southern Leyte,2013-08-01,0.0
2457,Southern Leyte,2013-09-01,0.0
2458,Southern Leyte,2013-10-01,25.0
2459,Southern Leyte,2013-11-01,20.09625
2460,Southern Leyte,2013-12-01,19.374444444444446
2461,Southern Leyte,2014-01-01,24.4325
2462,Southern Leyte,2014-02-01,28.662
2463,Southern Leyte,2014-03-01,0.0
2464,Southern Leyte,2014-04-01,0.0
2465,Southern Leyte,2014-05-01,0.0
2466,Southern Leyte,2014-06-01,0.0
2467,Southern Leyte,2014-07-01,11.54
2468,Southern Leyte,2014-08-01,5.56
2469,Southern Leyte,2014-09-01,12.114
2470,Southern Leyte,2014-10-01,11.266428571428573
2471,Southern Leyte,2014-11-01,30.264545454545456
2472,Southern Leyte,2014-12-01,35.23
2473,Southern Leyte,2015-01-01,69.4
2474,Southern Leyte,2015-02-01,43.142857142857146
2475,Southern Leyte,2015-03-01,9.0
2476,Southern Leyte,2015-04-01,0.0
2477,Southern Leyte,2015-05-01,0.0
2478,Southern Leyte,2015-06-01,13.886666666666667
2479,Southern Leyte,2015-07-01,35.687222222222225
2480,Southern Leyte,2015-08-01,33.66692307692308
2481,Southern Leyte,2015-09-01,39.90529411764706
2482,Southern Leyte,2015-10-01,43.4625
2483,Southern Leyte,2015-11-01,27.775000000000002
2484,Southern Leyte,2015-12-01,27.451999999999998
2485,Southern Leyte,2016-01-01,26.281818181818174
2486,Southern Leyte,2016-02-01,28.136666666666667
2487,Southern Leyte,2016-03-01,20.355
2488,Tarlac,2012-09-01,71.0
2489,Tarlac,2013-01-01,0.0
2490,Tarlac,2013-02-01,0.0
2491,Tarlac,2013-03-01,0.0
2492,Tarlac,2013-04-01,0.0
2493,Tarlac,2013-05-01,0.0
2494,Tarlac,2013-06-01,0.0
2495,Tarlac,2013-07-01,0.0
2496,Tarlac,2013-08-01,0.0
2497,Tarlac,2013-09-01,0.0
2498,Tarlac,2013-10-01,0.0
2499,Tarlac,2013-11-01,0.0
2500,Tarlac,2013-12-01,0.0
2501,Tarlac,2014-01-01,20.236666666666668
2502,Tarlac,2014-02-01,19.59888888888889
2503,Tarlac,2014-03-01,0.0
2504,Tarlac,2014-04-01,0.0
2505,Tarlac,2014-05-01,0.0
2506,Tarlac,2014-06-01,14.76142857142857
2507,Tarlac,2014-07-01,32.63434782608696
2508,Tarlac,2014-08-01,32.379090909090905
2509,Tarlac,2014-09-01,25.118181818181817
2510,Tarlac,2014-10-01,17.34875
2511,Tarlac,2014-11-01,14.79416666666667
2512,Tarlac,2014-12-01,1.665
2513,Tarlac,2015-01-01,11.372
2514,Tarlac,2015-02-01,10.5
2515,Tarlac,2015-03-01,4.5
2516,Tarlac,2015-04-01,0.0
2517,Tarlac,2015-05-01,0.0
2518,Tarlac,2015-06-01,18.064666666666668
2519,Tarlac,2015-07-01,18.486410256410256
2520,Tarlac,2015-08-01,13.544615384615382
2521,Tarlac,2015-09-01,10.787142857142857
2522,Tarlac,2015-10-01,14.644444444444439
2523,Tarlac,2015-11-01,5.512692307692306
2524,Tarlac,2015-12-01,5.612105263157895
2525,Tarlac,2016-01-01,8.632777777777777
2526,Tarlac,2016-02-01,7.867272727272728
2527,Tarlac,2016-03-01,8.988571428571431
2528,Tarlac,2016-04-01,16.67
2529,Tarlac,2016-05-01,17.085
2530,Tarlac,2016-06-01,18.18
2531,Zambales,2013-01-01,0.0
2532,Zambales,2013-02-01,0.0
2533,Zambales,2013-03-01,0.0
2534,Zambales,2013-04-01,0.0
2535,Zambales,2013-05-01,0.0
2536,Zambales,2013-06-01,0.0
2537,Zambales,2013-07-01,0.0
2538,Zambales,2013-08-01,0.0
2539,Zambales,2013-09-01,0.0
2540,Zambales,2013-10-01,23.301666666666666
2541,Zambales,2013-11-01,7.348
2542,Zambales,2013-12-01,9.51142857142857
2543,Zambales,2014-01-01,10.579999999999998
2544,Zambales,2014-02-01,4.566666666666666
2545,Zambales,2014-03-01,0.0
2546,Zambales,2014-04-01,0.0
2547,Zambales,2014-05-01,0.0
2548,Zambales,2014-06-01,0.0
2549,Zambales,2014-07-01,14.561764705882354
2550,Zambales,2014-08-01,25.886470588235294
2551,Zambales,2014-09-01,27.83666666666667
2552,Zambales,2014-10-01,19.400000000000002
2553,Zambales,2014-11-01,12.859166666666667
2554,Zambales,2014-12-01,11.84
2555,Zambales,2015-01-01,6.5
2556,Zambales,2015-02-01,10.0
2557,Zambales,2015-03-01,6.0
2558,Zambales,2015-04-01,0.0
2559,Zambales,2015-05-01,0.0
2560,Zambales,2015-06-01,16.69
2561,Zambales,2015-07-01,29.98038461538462
2562,Zambales,2015-08-01,34.45952380952381
2563,Zambales,2015-09-01,37.10407407407407
2564,Zambales,2015-10-01,37.85789473684211
2565,Zambales,2015-11-01,34.94538461538461
2566,Zambales,2015-12-01,25.542499999999997
2567,Zambales,2016-01-01,32.29083333333333
2568,Zambales,2016-02-01,36.159285714285716
2569,Zambales,2016-03-01,44.128
2570,Zamboanga Sibugay,2012-07-01,25.0
2571,Zamboanga Sibugay,2013-01-01,0.0
2572,Zamboanga Sibugay,2013-02-01,0.0
2573,Zamboanga Sibugay,2013-03-01,0.0
2574,Zamboanga Sibugay,2013-04-01,0.0
2575,Zamboanga Sibugay,2013-05-01,0.0
2576,Zamboanga Sibugay,2013-06-01,0.0
2577,Zamboanga Sibugay,2013-07-01,50.0
2578,Zamboanga Sibugay,2013-08-01,0.0
2579,Zamboanga Sibugay,2013-09-01,0.0
2580,Zamboanga Sibugay,2013-10-01,41.27
2581,Zamboanga Sibugay,2013-11-01,0.0
2582,Zamboanga Sibugay,2013-12-01,0.0
2583,Zamboanga Sibugay,2014-01-01,43.648
2584,Zamboanga Sibugay,2014-02-01,49.762499999999996
2585,Zamboanga Sibugay,2014-03-01,38.42
2586,Zamboanga Sibugay,2014-04-01,0.0
2587,Zamboanga Sibugay,2014-05-01,0.0
2588,Zamboanga Sibugay,2014-06-01,47.233333333333334
2589,Zamboanga Sibugay,2014-07-01,53.909375000000004
2590,Zamboanga Sibugay,2014-08-01,50.96555555555555
2591,Zamboanga Sibugay,2014-09-01,73.08150000000002
2592,Zamboanga Sibugay,2014-10-01,50.06062500000001
2593,Zamboanga Sibugay,2014-11-01,42.44230769230769
2594,Zamboanga Sibugay,2014-12-01,39.47777777777778
2595,Zamboanga Sibugay,2015-01-01,39.35058823529412
2596,Zamboanga Sibugay,2015-02-01,41.714285714285715
2597,Zamboanga Sibugay,2015-03-01,54.25
2598,Zamboanga Sibugay,2015-04-01,0.0
2599,Zamboanga Sibugay,2015-05-01,0.0
2600,Zamboanga Sibugay,2015-06-01,30.0775
2601,Zamboanga Sibugay,2015-07-01,54.561578947368425
2602,Zamboanga Sibugay,2015-08-01,59.18882352941176
2603,Zamboanga Sibugay,2015-09-01,52.05315789473685
2604,Zamboanga Sibugay,2015-10-01,46.87882352941176
2605,Zamboanga Sibugay,2015-11-01,41.193333333333335
2606,Zamboanga Sibugay,2015-12-01,48.959230769230764
2607,Zamboanga Sibugay,2016-01-01,40.56399999999999
2608,Zamboanga Sibugay,2016-02-01,37.405789473684216
2609,Zamboanga Sibugay,2016-03-01,37.579523809523806
2610,Zamboanga Sibugay,2016-04-01,37.795
2611,Zamboanga Sibugay,2016-06-01,36.444
2612,Zamboanga Sibugay,2016-07-01,56.55166666666667
2613,Zamboanga Sibugay,2016-08-01,20.0
2614,Zamboanga del Norte,2013-01-01,0.0
2615,Zamboanga del Norte,2013-02-01,0.0
2616,Zamboanga del Norte,2013-03-01,0.0
2617,Zamboanga del Norte,2013-04-01,0.0
2618,Zamboanga del Norte,2013-05-01,0.0
2619,Zamboanga del Norte,2013-06-01,50.0
2620,Zamboanga del Norte,2013-07-01,0.0
2621,Zamboanga del Norte,2013-08-01,0.0
2622,Zamboanga del Norte,2013-09-01,71.43
2623,Zamboanga del Norte,2013-10-01,50.0
2624,Zamboanga del Norte,2013-11-01,0.0
2625,Zamboanga del Norte,2013-12-01,64.525
2626,Zamboanga del Norte,2014-01-01,34.38666666666666
2627,Zamboanga del Norte,2014-02-01,36.245000000000005
2628,Zamboanga del Norte,2014-03-01,28.21
2629,Zamboanga del Norte,2014-04-01,0.0
2630,Zamboanga del Norte,2014-05-01,0.0
2631,Zamboanga del Norte,2014-06-01,56.3425
2632,Zamboanga del Norte,2014-07-01,60.10655172413794
2633,Zamboanga del Norte,2014-08-01,52.71393939393939
2634,Zamboanga del Norte,2014-09-01,40.77525
2635,Zamboanga del Norte,2014-10-01,38.27742857142857
2636,Zamboanga del Norte,2014-11-01,35.803076923076915
2637,Zamboanga del Norte,2014-12-01,25.945333333333334
2638,Zamboanga del Norte,2015-01-01,21.944285714285716
2639,Zamboanga del Norte,2015-02-01,28.428571428571427
2640,Zamboanga del Norte,2015-03-01,19.363333333333333
2641,Zamboanga del Norte,2015-04-01,0.0
2642,Zamboanga del Norte,2015-05-01,0.0
2643,Zamboanga del Norte,2015-06-01,30.482499999999998
2644,Zamboanga del Norte,2015-07-01,43.0948275862069
2645,Zamboanga del Norte,2015-08-01,37.8474
2646,Zamboanga del Norte,2015-09-01,35.26204081632653
2647,Zamboanga del Norte,2015-10-01,33.06511627906978
2648,Zamboanga del Norte,2015-11-01,31.057941176470596
2649,Zamboanga del Norte,2015-12-01,28.827241379310344
2650,Zamboanga del Norte,2016-01-01,23.38941176470588
2651,Zamboanga del Norte,2016-02-01,20.61526315789473
2652,Zamboanga del Norte,2016-03-01,12.158205128205129
2653,Zamboanga del Norte,2016-06-01,7.145
2654,Zamboanga del Norte,2016-07-01,5.3575
2655,Zamboanga del Norte,2016-08-01,12.915
2656,Zamboanga del Norte,2016-09-01,3.5725
2657,Zamboanga del Sur,2013-01-01,0.0
2658,Zamboanga del Sur,2013-02-01,0.0
2659,Zamboanga del Sur,2013-03-01,0.0
2660,Zamboanga del Sur,2013-04-01,0.0
2661,Zamboanga del Sur,2013-05-01,0.0
2662,Zamboanga del Sur,2013-06-01,0.0
2663,Zamboanga del Sur,2013-07-01,0.0
2664,Zamboanga del Sur,2013-08-01,0.0
2665,Zamboanga del Sur,2013-09-01,50.0
2666,Zamboanga del Sur,2013-10-01,0.0
2667,Zamboanga del Sur,2013-11-01,0.0
2668,Zamboanga del Sur,2013-12-01,0.0
2669,Zamboanga del Sur,2014-01-01,67.0
2670,Zamboanga del Sur,2014-02-01,40.0
2671,Zamboanga del Sur,2014-03-01,0.0
2672,Zamboanga del Sur,2014-04-01,0.0
2673,Zamboanga del Sur,2014-05-01,0.0
2674,Zamboanga del Sur,2014-06-01,46.99875
2675,Zamboanga del Sur,2014-07-01,65.2889655172414
2676,Zamboanga del Sur,2014-08-01,55.877931034482756
2677,Zamboanga del Sur,2014-09-01,54.04088235294118
2678,Zamboanga del Sur,2014-10-01,56.825
2679,Zamboanga del Sur,2014-11-01,62.768125
2680,Zamboanga del Sur,2014-12-01,61.84400000000001
2681,Zamboanga del Sur,2015-01-01,55.59090909090909
2682,Zamboanga del Sur,2015-02-01,38.85294117647059
2683,Zamboanga del Sur,2015-03-01,34.60631578947368
2684,Zamboanga del Sur,2015-04-01,0.0
2685,Zamboanga del Sur,2015-05-01,0.0
2686,Zamboanga del Sur,2015-06-01,68.75
2687,Zamboanga del Sur,2015-07-01,44.0388
2688,Zamboanga del Sur,2015-08-01,41.04382352941176
2689,Zamboanga del Sur,2015-09-01,45.60184210526315
2690,Zamboanga del Sur,2015-10-01,43.272352941176464
2691,Zamboanga del Sur,2015-11-01,31.5275
2692,Zamboanga del Sur,2015-12-01,39.166000000000004
2693,Zamboanga del Sur,2016-01-01,34.99333333333333
2694,Zamboanga del Sur,2016-02-01,29.85677419354839
2695,Zamboanga del Sur,2016-03-01,13.978888888888887
2696,Zamboanga del Sur,2016-06-01,19.875
2697,Zamboanga del Sur,2016-07-01,52.379999999999995
2698,Zamboanga del Sur,2016-11-01,22.62
2699,Zamboanga del Sur,2017-01-01,10.715
